gender,age,height,weight
남,42,1680,72.4
남,44,1850,69.6
남,42,1763,85.1
남,21,1812,78.6
남,46,1688,87.5
남,17,1715,65.8
남,17,1694,81.7
남,36,1698,74.7
남,49,1669,73.7
남,48,1617,65.2
남,51,1663,79.7
남,32,1809,75.2
남,22,1743,96
남,22,1683,80.9
남,22,1840,59.7
남,33,1835,87.8
남,52,1603,72.9
남,42,1726,75.1
남,24,1798,83.3
남,24,1694,95.6
남,50,1651,65.2
남,36,1641,64.4
남,46,1660,65.9
남,33,1727,91.3
남,29,1702,66.7
남,21,1844,82.6
남,68,1560,44
남,35,1660,51.6
남,53,1671,72.1
남,49,1649,78.9
남,21,1744,57.9
남,18,1722,55.9
남,44,1691,71.7
남,35,1629,44.3
남,37,1711,69.1
남,20,1859,111.8
남,20,1634,57.3
남,59,1626,64.9
남,19,1779,51.9
남,18,1770,72.1
남,18,1788,80.3
남,18,1754,75.5
남,39,1675,83
남,20,1690,48.5
남,50,1740,66.7
남,58,1733,77.7
남,60,1695,81.3
남,57,1715,79.1
남,59,1672,81.8
남,17,1615,57.9
남,17,1635,49.9
남,17,1820,56.8
남,17,1734,61.9
남,17,1734,61.6
남,24,1647,53.7
남,37,1734,67
남,16,1752,75.7
남,32,1670,65.5
남,31,1778,72.1
남,36,1703,60.7
남,38,1845,90.3
남,33,1785,92.9
남,43,1804,96.1
남,28,1754,71.2
남,22,1741,72.1
남,41,1740,71.3
남,16,1672,66.6
남,19,1687,73.7
남,19,1736,84.2
남,19,1775,64.5
남,19,1684,55.7
남,19,1793,72.5
남,19,1724,68.4
남,19,1654,55.9
남,19,1777,68.8
남,20,1649,67.1
남,20,1626,71.3
남,21,1860,71
남,20,1872,71.5
남,21,1693,59.2
남,23,1704,64.4
남,22,1804,70.1
남,20,1691,71.7
남,23,1793,64.3
남,19,1650,58.9
남,19,1724,65.2
남,23,1758,87.7
남,26,1790,75.4
남,19,1735,63.2
남,19,1757,64.7
남,20,1781,66.4
남,20,1693,70
남,20,1795,78.6
남,26,1745,68.6
남,26,1708,58.8
남,23,1736,61.5
남,19,1581,59.4
남,25,1651,85.5
남,26,1705,59.7
남,19,1763,102.1
남,20,1750,63.2
남,20,1744,57.9
남,25,1710,55.9
남,19,1739,55.6
남,20,1760,79.3
남,19,1725,79.8
남,60,1677,74.9
남,17,1699,54.1
남,16,1785,64.9
남,19,1696,77.4
남,19,1681,74.3
남,29,1733,80.9
남,33,1723,64.5
남,19,1721,62.8
남,39,1628,67.4
남,35,1732,67.1
남,19,1859,57.5
남,55,1678,70.4
남,16,1706,60.9
남,16,1696,60
남,16,1798,65.8
남,16,1758,60.4
남,16,1771,63.7
남,16,1793,63
남,16,1749,66.7
남,16,1694,86.1
남,16,1640,46.9
남,16,1723,60.7
남,16,1674,66.7
남,16,1751,68.1
남,16,1720,81.6
남,16,1649,50.5
남,17,1794,89.2
남,17,1791,67.4
남,17,1740,63.6
남,17,1640,45.6
남,17,1784,77.7
남,39,1770,88
남,19,1686,62
남,19,1703,58.8
남,19,1776,78.1
남,19,1713,73.3
남,29,1774,69.3
남,16,1718,72.4
남,16,1722,64.8
남,27,1683,56.6
남,25,1727,74.3
남,28,1754,109.8
남,27,1828,108
남,29,1723,63.5
남,43,1720,69
남,27,1789,89.1
남,25,1705,63.6
남,19,1793,88.1
남,19,1602,52.9
남,32,1840,90.2
남,32,1808,71.2
남,27,1804,53
남,16,1715,65.1
남,16,1750,65.4
남,16,1750,63
남,27,1710,67.4
남,28,1712,74.9
남,32,1675,62
남,35,1770,83.7
남,26,1835,85.9
남,26,1708,59.2
남,27,1698,69.6
남,22,1752,84.5
남,27,1708,67.7
남,24,1661,77.4
남,31,1786,71
남,31,1786,76.6
남,39,1687,61.3
남,30,1670,73.3
남,32,1776,94.3
남,29,1796,81.4
남,36,1782,85.1
남,33,1792,71.9
남,31,1729,54.2
남,36,1643,84.2
남,26,1790,76.3
남,26,1750,83
남,27,1740,62
남,34,1677,63.7
남,34,1777,79
남,25,1650,61.2
남,30,1716,66.8
남,32,1635,64.5
남,28,1864,99.9
남,25,1650,64.2
남,31,1801,84.5
남,37,1725,78.2
남,30,1736,91.6
남,34,1702,67.7
남,25,1730,68.3
남,27,1720,81.6
남,25,1635,62.3
남,29,1801,89.4
남,30,1683,67.5
남,36,1727,68.6
남,33,1708,86
남,36,1761,78.9
남,33,1739,78.8
남,29,1731,79.8
남,29,1661,69.3
남,33,1773,83.8
남,30,1719,75.9
남,31,1788,74.1
남,38,1749,77.7
남,31,1735,84.9
남,26,1700,69.3
남,32,1755,81.2
남,25,1676,68.5
남,34,1735,77.1
남,28,1655,71.9
남,38,1738,71
남,38,1724,75.5
남,30,1742,81
남,21,1732,79.3
남,25,1661,73.2
남,30,1694,68.9
남,27,1698,66.2
남,23,1718,68.2
남,32,1816,82.4
남,29,1746,80.2
남,32,1843,101.3
남,26,1756,77.1
남,30,1610,64
남,36,1690,66.9
남,26,1660,55.9
남,29,1713,64.7
남,27,1670,92.1
남,33,1804,94.9
남,33,1776,71.6
남,29,1705,60.6
남,24,1736,79.9
남,27,1708,69.2
남,28,1762,77
남,33,1736,79.6
남,26,1630,62.8
남,27,1749,72.8
남,31,1675,80.6
남,27,1780,66.4
남,31,1730,77.8
남,34,1784,80.2
남,42,1646,68.2
남,33,1802,87.5
남,26,1625,58.6
남,28,1635,64.8
남,27,1645,88.1
남,32,1664,70.2
남,26,1696,63.5
남,25,1680,59.4
남,28,1762,70.9
남,25,1650,72.2
남,26,1650,62.3
남,29,1703,87.9
남,25,1750,72.7
남,26,1674,70.7
남,24,1626,59.6
남,31,1702,69.1
남,30,1680,75
남,25,1853,76.1
남,25,1798,79.6
남,25,1757,69.7
남,26,1756,56.3
남,24,1805,83.7
남,25,1800,71.1
남,34,1797,79.9
남,26,1775,79.8
남,39,1716,75.5
남,39,1706,76.2
남,37,1716,76.6
남,38,1738,72.4
남,38,1666,64.5
남,36,1700,74.5
남,40,1680,41.5
남,39,1745,63.2
남,39,1714,74.1
남,37,1711,71.4
남,29,1724,87.1
남,36,1671,68.2
남,35,1674,79.2
남,23,1763,68.2
남,36,1691,58.9
남,27,1805,104
남,32,1749,94.1
남,34,1816,88.8
남,35,1819,80.7
남,33,1763,73.7
남,28,1747,92.9
남,28,1790,66.9
남,35,1799,69.9
남,17,1755,66
남,27,1719,71.8
남,26,1736,71.5
남,34,1736,77.9
남,29,1762,79.5
남,40,1746,85.3
남,37,1694,77
남,38,1791,72.4
남,28,1795,71.9
남,28,1732,77.1
남,35,1796,80.2
남,34,1764,72.1
남,37,1764,80.8
남,32,1783,85.7
남,39,1691,69
남,35,1714,77.5
남,39,1658,65.7
남,37,1784,75
남,30,1824,81.2
남,29,1714,76.3
남,33,1734,79.3
남,32,1788,86.5
남,34,1718,79.9
남,38,1813,87.9
남,35,1622,68.6
남,34,1800,71
남,36,1700,74.2
남,34,1674,68.2
남,37,1706,67.6
남,28,1694,66.9
남,37,1856,68.3
남,27,1764,67.8
남,38,1865,107.5
남,32,1820,90.3
남,37,1758,80.5
남,30,1747,94.7
남,26,1748,67.9
남,26,1761,92
남,27,1690,74.3
남,26,1715,88.5
남,31,1812,76.4
남,28,1777,77.6
남,27,1734,76.9
남,25,1727,79.2
남,34,1861,102
남,32,1677,67.2
남,32,1835,81.2
남,33,1704,90.3
남,39,1638,62.4
남,34,1701,75.8
남,28,1711,73.5
남,28,1675,68.9
남,39,1712,75.2
남,26,1767,84.6
남,34,1766,79.5
남,35,1695,87
남,37,1742,77.9
남,39,1724,76
남,32,1663,72.8
남,25,1743,60.5
남,39,1729,82.1
남,26,1728,82.1
남,45,1673,69.8
남,42,1650,79
남,44,1703,75.8
남,46,1681,73.7
남,43,1709,77.8
남,44,1704,69.3
남,45,1762,70.1
남,45,1719,78.7
남,47,1725,78.3
남,48,1673,71.8
남,49,1686,64.7
남,26,1770,89
남,26,1588,51.8
남,26,1641,63.4
남,30,1710,64.9
남,28,1683,50.4
남,28,1708,68.5
남,36,1690,80.5
남,67,1701,70.3
남,17,1681,59.3
남,65,1708,59.7
남,16,1628,56.5
남,54,1728,77.3
남,19,1685,60.2
남,32,1695,73.6
남,54,1754,75.6
남,19,1710,56.8
남,54,1710,76.4
남,51,1720,87.2
남,39,1686,70.9
남,19,1725,80.9
남,17,1653,49.6
남,17,1713,64.8
남,56,1605,64.9
남,57,1687,75.7
남,35,1673,54.3
남,43,1703,76.3
남,38,1784,62.7
남,32,1759,82.5
남,59,1618,69.5
남,50,1730,65.8
남,32,1804,88.3
남,53,1582,52.2
남,37,1797,86.8
남,32,1773,88.7
남,17,1668,55.2
남,16,1737,63.1
남,34,1746,70.9
남,35,1741,79.5
남,32,1723,75.1
남,62,1620,64.9
남,67,1663,76.4
남,33,1733,71.2
남,51,1726,66.6
남,39,1703,68.5
남,56,1777,86.7
남,68,1760,68.6
남,66,1656,69.6
남,61,1650,70.4
남,36,1669,64.5
남,54,1679,66.8
남,55,1655,62.4
남,30,1825,91.7
남,48,1715,85.2
남,62,1635,74.1
남,51,1674,56.9
남,62,1586,69.7
남,67,1566,74.7
남,63,1610,59.4
남,63,1752,82.5
남,37,1773,72.1
남,19,1720,68.1
남,19,1678,48.9
남,39,1743,75
남,17,1614,51.2
남,17,1734,63.9
남,19,1680,61.2
남,17,1688,62.2
남,17,1633,70.7
남,31,1713,73.2
남,59,1610,54
남,45,1711,70
남,66,1746,68
남,63,1609,64.5
남,17,1628,49.2
남,19,1637,49.8
남,29,1740,78.3
남,68,1730,72.9
남,61,1648,72.9
남,64,1684,79.5
남,37,1785,78.7
남,33,1685,75.2
남,62,1613,61.1
남,30,1671,73.5
남,43,1796,68.5
남,51,1805,100
남,36,1838,80.9
남,32,1646,76.8
남,53,1760,75.1
남,34,1710,78.2
남,53,1640,79
남,32,1712,74.8
남,61,1701,82.4
남,25,1796,75.1
남,25,1673,73.6
남,51,1693,85.9
남,61,1676,69.6
남,50,1654,58.7
남,22,1706,63.6
남,31,1681,63.5
남,27,1716,59
남,23,1777,60
남,38,1758,70.9
남,56,1652,72.4
남,22,1781,71.2
남,36,1710,84.5
남,18,1698,64.2
남,22,1701,77.9
남,46,1651,85.9
남,29,1693,69.8
남,22,1799,63.6
남,19,1720,59.1
남,22,1780,74.6
남,22,1738,68.2
남,26,1624,56.4
남,25,1736,64.4
남,19,1732,56.4
남,19,1648,55.4
남,19,1730,68
남,19,1844,78.6
남,37,1750,66.2
남,20,1694,74.7
남,40,1692,67.3
남,32,1668,59.3
남,44,1637,78.1
남,53,1636,63.9
남,33,1766,73
남,42,1783,80.7
남,42,1697,74.7
남,29,1708,66.9
남,16,1644,74
남,16,1627,63.7
남,33,1671,74.2
남,37,1690,87.4
남,41,1739,66.6
남,23,1714,78.6
남,31,1674,65.8
남,23,1689,65.5
남,34,1796,77.1
남,22,1801,62.5
남,19,1625,56
남,25,1760,69.9
남,22,1695,72
남,48,1642,62.7
남,16,1656,68
남,16,1794,59
남,16,1750,73
남,22,1769,64.9
남,22,1734,62.5
남,22,1774,66.2
남,22,1780,76.1
남,22,1750,70.2
남,49,1703,55.8
남,44,1596,53.9
남,45,1719,66.5
남,31,1699,67.7
남,19,1678,53.1
남,20,1754,61.1
남,19,1660,53
남,22,1688,65.6
남,16,1766,87.7
남,16,1700,75.7
남,19,1722,67.4
남,22,1767,56.9
남,22,1785,60.6
남,28,1774,73.9
남,22,1803,84.4
남,22,1645,70.2
남,31,1745,74
남,22,1761,70.6
남,22,1750,60.7
남,16,1760,66.1
남,16,1773,61.7
남,16,1768,61.3
남,26,1757,90
남,26,1703,73.4
남,16,1710,62
남,16,1707,54.6
남,25,1794,84.1
남,16,1788,74.8
남,25,1768,72.8
남,31,1626,57.5
남,22,1635,60.2
남,21,1694,61.1
남,21,1664,90.2
남,21,1716,76.1
남,25,1725,86.3
남,43,1695,69.2
남,17,1727,78.1
남,22,1760,72.7
남,17,1713,58.7
남,17,1689,66.1
남,17,1666,55.5
남,24,1898,83.8
남,24,1674,68.7
남,17,1784,66.9
남,21,1874,61.6
남,44,1676,65.2
남,18,1713,62.3
남,16,1818,69.2
남,29,1680,70.4
남,40,1720,71.6
남,35,1745,86.7
남,16,1694,57.5
남,16,1660,50.4
남,17,1710,54.1
남,41,1755,78
남,17,1715,65.6
남,17,1767,73.8
남,19,1707,55.7
남,19,1734,74
남,17,1710,65.7
남,23,1750,58.7
남,17,1712,92.5
남,18,1763,54.5
남,49,1721,77.3
남,19,1726,68.3
남,18,1784,67.5
남,45,1685,72.8
남,27,1762,79.2
남,24,1716,78.7
남,18,1696,76.6
남,32,1735,81.6
남,17,1728,75.8
남,17,1750,57.6
남,16,1697,53.8
남,16,1701,72.7
남,16,1694,53.5
남,26,1702,61.8
남,16,1766,69.6
남,23,1876,73.4
남,23,1790,88.2
남,17,1757,73.1
남,33,1788,80.1
남,34,1659,66.5
남,32,1768,84.6
남,18,1807,71.6
남,18,1722,65.2
남,18,1772,75.6
남,18,1787,72.9
남,16,1645,57.3
남,18,1727,54.5
남,18,1673,51.6
남,20,1589,60.6
남,20,1679,78
남,29,1719,88.1
남,37,1743,85.9
남,38,1673,77.9
남,36,1858,67.5
남,18,1824,72.5
남,33,1708,92
남,27,1693,67.4
남,17,1693,62.8
남,17,1755,60.8
남,17,1799,92.9
남,17,1675,68.4
남,34,1734,70
남,18,1779,72.8
남,18,1724,70.5
남,19,1614,55.6
남,18,1905,79.6
남,17,1675,72.8
남,17,1654,61.3
남,28,1733,52.9
남,38,1681,75.8
남,17,1625,63.3
남,17,1775,83.5
남,18,1724,78.7
남,35,1804,76.9
남,37,1624,69.3
남,22,1701,73.9
남,20,1636,62
남,16,1628,44.7
남,38,1731,69.7
남,19,1798,88.7
남,45,1706,66.7
남,37,1727,71.7
남,17,1628,84.6
남,17,1684,81.4
남,22,1810,67.2
남,19,1696,59.4
남,39,1644,68.2
남,39,1726,80.5
남,16,1688,76.5
남,16,1736,64.6
남,16,1694,97.7
남,18,1731,59.5
남,16,1729,53.8
남,18,1753,60.6
남,18,1770,63.7
남,18,1728,61.6
남,18,1824,62.3
남,18,1717,66.1
남,18,1750,56.5
남,18,1795,61
남,25,1788,73.3
남,19,1756,84.5
남,16,1719,81.3
남,18,1745,66.1
남,19,1706,61.5
남,26,1770,69.2
남,26,1735,65.6
남,19,1685,99
남,16,1655,71.5
남,16,1690,61.6
남,25,1750,65.5
남,26,1761,66.1
남,37,1703,61.8
남,63,1576,58.4
남,32,1791,80.4
남,53,1703,78.2
남,63,1681,65.1
남,66,1602,81.3
남,17,1692,50.9
남,17,1761,66.1
남,19,1759,60.2
남,16,1810,54.4
남,16,1803,98.3
남,16,1733,80.5
남,16,1657,61.2
남,16,1651,53.6
남,16,1734,58.1
남,16,1848,65
남,16,1843,84.2
남,16,1798,57.4
남,16,1645,73.1
남,17,1765,59.4
남,17,1807,57.5
남,17,1840,63.8
남,17,1716,69.2
남,17,1725,50.1
남,17,1755,68.6
남,17,1681,67.6
남,17,1819,75.2
남,17,1676,55
남,17,1758,59
남,17,1793,68.9
남,17,1665,66.7
남,17,1752,71
남,17,1723,77.4
남,17,1749,65.5
남,16,1717,70.9
남,18,1814,72.8
남,17,1894,106.6
남,18,1819,76.1
남,18,1800,94.5
남,18,1609,79.8
남,18,1684,66.9
남,18,1691,73.6
남,18,1729,61.4
남,18,1784,110.4
남,18,1691,98.5
남,18,1638,88.1
남,18,1732,54.7
남,18,1736,58.9
남,18,1670,62.3
남,18,1853,69
남,18,1761,89.5
남,18,1804,104.5
남,18,1837,73.7
남,18,1733,66
남,18,1667,62.4
남,18,1623,46.9
남,55,1594,64
남,57,1701,76.8
남,19,1636,57.7
남,17,1717,70.2
남,18,1744,78.5
남,17,1663,49.2
남,17,1805,108.9
남,16,1748,53.7
남,16,1727,58
남,17,1820,75
남,17,1735,68.2
남,17,1837,65.7
남,17,1701,61.5
남,17,1728,61.3
남,17,1646,63.6
남,16,1798,81
남,16,1703,60.8
남,17,1646,73.4
남,18,1748,88.4
남,17,1623,45.2
남,17,1718,65.7
남,18,1679,54.2
남,19,1798,76.5
남,16,1722,54
남,16,1714,56.6
남,16,1676,66.5
남,24,1673,52.3
남,24,1745,70.7
남,16,1733,61.1
남,16,1690,53.3
남,60,1704,73.5
남,16,1740,58.6
남,16,1641,58.3
남,51,1704,79.2
남,57,1659,62.7
남,19,1775,73.8
남,53,1629,61.6
남,65,1638,65
남,47,1752,78
남,56,1631,74.1
남,44,1720,82.9
남,68,1594,54
남,50,1658,67.2
남,65,1639,86.4
남,35,1713,74.7
남,56,1620,59.8
남,61,1688,76.1
남,59,1571,60.5
남,59,1651,81.1
남,66,1603,58.3
남,61,1573,62
남,50,1676,76.9
남,61,1568,70.2
남,57,1745,78.1
남,61,1606,59.8
남,58,1623,85.9
남,48,1629,72
남,66,1598,69
남,22,1703,70.1
남,62,1646,70
남,61,1594,75.5
남,60,1580,66
남,54,1633,78.7
남,59,1664,53.9
남,62,1670,71
남,56,1720,81.9
남,59,1738,59.5
남,56,1571,62.1
남,45,1709,58.2
남,58,1650,82.1
남,59,1735,60.6
남,59,1735,66.3
남,53,1624,65.8
남,54,1625,63.8
남,57,1653,73.7
남,49,1630,80.3
남,35,1692,62.7
남,21,1783,107.1
남,34,1625,56.1
남,37,1683,57.6
남,38,1735,54.3
남,39,1660,90
남,33,1726,99.5
남,50,1589,57.9
남,41,1766,82.3
남,56,1562,62.2
남,44,1703,71.8
남,59,1688,64.3
남,26,1646,60.9
남,19,1745,63.5
남,20,1716,53.2
남,19,1752,59.8
남,19,1782,82.2
남,19,1749,66.5
남,48,1725,61.4
남,30,1720,76.3
남,48,1688,66.2
남,47,1683,83
남,38,1738,59.8
남,20,1750,69.1
남,33,1801,91.6
남,19,1750,63.2
남,19,1765,68.3
남,45,1647,64.1
남,30,1692,72.7
남,18,1690,58.6
남,33,1686,59.6
남,19,1661,70.8
남,20,1682,82
남,21,1782,70.3
남,19,1788,59.7
남,32,1725,72.8
남,19,1840,72.2
남,48,1774,77
남,19,1709,70.1
남,20,1725,83
남,20,1710,71.9
남,19,1653,47.9
남,46,1735,86.1
남,19,1786,90.1
남,41,1734,84.9
남,51,1729,62.1
남,44,1643,68.1
남,25,1741,81.2
남,25,1844,88
남,26,1766,60.3
남,16,1782,73.2
남,43,1662,65.6
남,17,1694,58.2
남,16,1715,61.9
남,16,1775,62.2
남,19,1703,69.1
남,19,1678,57.7
남,19,1665,64.3
남,16,1702,52.5
남,16,1712,61.2
남,17,1683,63.5
남,19,1775,69
남,48,1649,71.5
남,16,1677,47.6
남,17,1715,58.4
남,37,1651,70.1
남,40,1700,49.7
남,19,1783,74.1
남,21,1700,56.8
남,19,1713,65.5
남,20,1700,62.3
남,19,1685,55.8
남,20,1750,67.8
남,21,1778,100.8
남,21,1601,57.4
남,45,1560,48.3
남,48,1753,71.9
남,24,1817,99.9
남,19,1773,85.2
남,24,1725,73.7
남,24,1775,106.1
남,47,1743,81.1
남,35,1723,87.8
남,16,1727,47.5
남,47,1709,69.8
남,42,1747,83.6
남,44,1696,63.2
남,19,1680,66.5
남,19,1721,89.9
남,33,1724,84.6
남,23,1730,71.1
남,22,1679,62.3
남,24,1796,80.8
남,24,1760,69.8
남,42,1792,77
남,24,1666,68.3
남,47,1782,77.9
남,45,1626,81.6
남,47,1725,79.5
남,24,1715,60.3
남,24,1814,68.1
남,24,1769,61.4
남,38,1754,80
남,34,1688,61
남,24,1730,71.7
남,24,1820,69
남,20,1899,64.6
남,25,1777,69.6
남,24,1746,96.6
남,25,1722,98
남,46,1680,76.1
남,38,1755,82.3
남,39,1750,76.5
남,19,1774,60.6
남,20,1693,58.7
남,36,1733,93.8
남,25,1769,83.7
남,16,1763,87.1
남,63,1623,85.9
남,53,1629,61.6
남,37,1711,71.4
남,29,1724,87.1
남,26,1892,103.7
남,25,1790,75
남,26,1754,65.7
남,25,1683,64.7
남,25,1733,78.7
남,26,1723,58.6
남,25,1774,81
남,25,1703,68.7
남,26,1764,65.6
남,26,1773,77.2
남,27,1743,62.8
남,19,1694,65.5
남,30,1835,94
남,25,1789,94.1
남,25,1803,78.9
남,25,1706,74
남,25,1779,93.3
남,29,1753,60.2
남,29,1627,74
남,28,1885,108.2
남,29,1677,80.5
남,26,1746,72
남,28,1687,52.2
남,30,1663,68.2
남,21,1806,74.5
남,21,1698,66.3
남,21,1746,66.4
남,26,1731,73.8
남,26,1672,71.7
남,19,1682,61.3
남,19,1706,75.2
남,19,1784,60.8
남,25,1651,70.7
남,25,1678,69.3
남,25,1685,61.2
남,30,1700,73.6
남,35,1691,81.6
남,29,1742,82.1
남,25,1739,72.8
남,39,1702,81.8
남,36,1617,60.4
남,31,1725,67.9
남,37,1642,61.1
남,36,1738,102.5
남,35,1783,102.1
남,35,1678,72.5
남,33,1709,60.3
남,33,1780,83.7
남,24,1689,68.8
남,34,1709,91.5
남,36,1690,75.3
남,34,1784,98.5
남,33,1730,77.7
남,34,1750,66.7
남,39,1664,72
남,39,1695,72.2
남,34,1738,74.6
남,34,1799,82.9
남,31,1767,67.2
남,31,1737,83.3
남,39,1717,71.1
남,30,1725,76.2
남,31,1690,66.4
남,31,1688,69.5
남,37,1704,61.4
남,30,1729,83.8
남,33,1723,81.1
남,31,1689,67.5
남,32,1747,75.6
남,37,1747,74.3
남,38,1716,66.6
남,39,1707,75.5
남,36,1704,73.2
남,38,1662,81.3
남,31,1748,74.4
남,38,1721,72.5
남,34,1760,74.3
남,38,1676,72.6
남,45,1684,77.3
남,19,1811,79.3
남,20,1779,79
남,19,1675,64.9
남,19,1675,60
남,19,1775,65.3
여,24,1600,46.3
여,21,1578,61.2
여,25,1655,49
여,59,1523,58.6
여,25,1600,50.4
여,21,1497,49.3
여,21,1616,83
여,21,1660,73.9
여,32,1647,49.5
여,25,1581,50.2
여,18,1595,57.2
여,19,1590,60
여,62,1611,60.6
여,19,1544,51.4
여,61,1445,49.6
여,22,1595,110.1
여,19,1614,57.6
여,21,1606,64.4
여,22,1613,56.4
여,19,1560,53.5
여,22,1665,59.7
여,40,1622,59.6
여,19,1606,50.3
여,19,1557,49.5
여,44,1585,67.3
여,19,1582,56.1
여,18,1606,48.1
여,19,1658,67.2
여,17,1665,57.7
여,21,1675,68.1
여,21,1532,48.1
여,19,1604,66.3
여,23,1619,68.6
여,19,1573,55.8
여,19,1623,63.4
여,19,1553,52.6
여,19,1540,59.4
여,19,1660,72.6
여,21,1580,44.9
여,19,1536,61
여,22,1567,55.7
여,23,1617,52.9
여,24,1642,54
여,22,1624,66.1
여,20,1682,66.4
여,27,1691,110.4
여,20,1645,53.5
여,20,1633,62.6
여,20,1720,63.3
여,21,1615,91.8
여,19,1678,70.5
여,19,1572,57.6
여,19,1566,63.6
여,19,1564,58.1
여,20,1559,46.4
여,20,1558,59.2
여,22,1659,60.2
여,20,1540,57.7
여,20,1549,44.4
여,48,1454,44.8
여,55,1544,67.6
여,17,1613,56.9
여,18,1576,50.6
여,18,1644,59.6
여,18,1603,59.8
여,19,1531,49.9
여,18,1635,76.2
여,18,1638,57.2
여,19,1553,64.1
여,18,1531,43.8
여,18,1486,53.6
여,17,1694,68.7
여,17,1624,48.8
여,16,1593,58.6
여,17,1605,49.4
여,16,1572,54.2
여,16,1642,63.5
여,17,1580,49.8
여,17,1603,50.6
여,16,1621,53
여,17,1639,51.8
여,17,1572,53.3
여,17,1581,69.3
여,18,1603,57.4
여,18,1531,45
여,18,1566,57.5
여,16,1620,64.7
여,16,1670,62
여,16,1591,57
여,16,1610,51.5
여,16,1590,52.6
여,17,1562,55.1
여,16,1664,69.2
여,16,1566,57.1
여,16,1687,57.1
여,16,1568,56.1
여,16,1649,52.6
여,16,1615,57.6
여,16,1563,55.6
여,17,1625,50.3
여,17,1600,52.3
여,17,1550,44.1
여,16,1571,57.6
여,17,1575,49
여,16,1654,56.4
여,16,1581,48.3
여,16,1606,59.6
여,17,1556,56.9
여,16,1543,58.4
여,17,1605,49.6
여,17,1558,53.7
여,17,1639,62.8
여,17,1480,43.5
여,16,1600,74.1
여,18,1554,54.7
여,18,1639,60.6
여,17,1620,55.1
여,18,1532,50.1
여,18,1627,53.7
여,18,1626,52.9
여,16,1496,40.9
여,16,1620,47.6
여,16,1683,61.7
여,16,1644,48
여,16,1537,49.4
여,16,1590,45.5
여,16,1625,50.3
여,16,1693,64.6
여,16,1456,41
여,16,1509,61.5
여,17,1686,52.7
여,16,1640,53.1
여,16,1625,56.4
여,16,1591,50.5
여,16,1560,64.4
여,17,1652,60.7
여,17,1604,55
여,16,1553,53.5
여,18,1557,51.8
여,18,1586,53.5
여,18,1652,64.8
여,18,1617,58.2
여,18,1636,44.4
여,17,1639,47.1
여,17,1546,50.7
여,17,1685,48.4
여,17,1645,60.1
여,18,1602,58.3
여,18,1532,49.2
여,64,1585,59.3
여,56,1560,65.8
여,60,1488,57.3
여,58,1564,64.5
여,55,1443,44.7
여,58,1493,55.3
여,52,1560,60.4
여,56,1562,54.1
여,51,1479,58.8
여,57,1468,56.9
여,58,1503,58.3
여,50,1588,59.9
여,42,1536,58.7
여,36,1547,45.3
여,29,1583,47.6
여,53,1499,61.8
여,54,1520,58.8
여,54,1547,54.7
여,68,1575,54.4
여,56,1579,54.1
여,52,1573,63.7
여,54,1528,48.2
여,49,1518,48.2
여,57,1499,52.1
여,55,1516,52.1
여,25,1560,62.2
여,36,1521,63.1
여,37,1592,71.8
여,68,1535,66.3
여,43,1562,60.6
여,43,1585,51.4
여,38,1574,63
여,57,1528,60.7
여,68,1480,59.3
여,58,1560,56.3
여,36,1580,72.8
여,41,1521,63.5
여,36,1456,46
여,68,1469,53.9
여,68,1507,58.9
여,53,1575,47.1
여,54,1549,55.8
여,55,1576,77.5
여,43,1448,41.1
여,18,1622,49.6
여,44,1659,45.6
여,32,1576,62.3
여,30,1634,53.3
여,49,1545,60.4
여,52,1598,59.3
여,49,1544,61.1
여,61,1542,68.9
여,60,1534,59.6
여,49,1622,75.1
여,64,1588,61.5
여,68,1480,48.5
여,40,1628,67
여,39,1621,57.6
여,30,1542,56.8
여,57,1562,53.6
여,25,1647,57.8
여,49,1560,65.4
여,44,1520,45.5
여,56,1560,62.9
여,44,1519,49.6
여,25,1638,76.1
여,52,1525,56
여,69,1416,49.5
여,57,1619,54.7
여,37,1554,52.1
여,34,1574,69.6
여,42,1612,68.1
여,17,1640,59.5
여,32,1617,59.6
여,37,1652,63.6
여,45,1530,60
여,20,1590,48.1
여,20,1556,53
여,21,1562,70
여,38,1496,50
여,47,1495,54.8
여,54,1571,56
여,22,1585,61.2
여,51,1570,55.6
여,43,1600,62.6
여,66,1562,60.9
여,35,1599,61.9
여,45,1490,47.8
여,18,1480,56.3
여,33,1619,50.8
여,42,1590,79.7
여,58,1472,52
여,55,1546,56
여,27,1602,59.6
여,23,1627,58.8
여,42,1620,88.2
여,42,1536,63.2
여,65,1508,58.7
여,39,1495,55.1
여,37,1522,52.9
여,58,1492,57.3
여,63,1538,61.6
여,43,1505,84.3
여,35,1538,57.8
여,51,1470,61.3
여,54,1550,72
여,60,1484,52.3
여,54,1521,49.1
여,54,1625,63.5
여,41,1562,69.5
여,36,1610,70.3
여,52,1512,62.5
여,54,1542,52.9
여,62,1394,59.2
여,40,1606,81.8
여,51,1476,63.6
여,52,1541,52
여,53,1602,64.3
여,29,1629,61.6
여,19,1596,59.8
여,60,1530,62.8
여,42,1710,70
여,44,1600,56.2
여,61,1477,54.2
여,44,1562,66.1
여,55,1511,66.8
여,37,1600,53.3
여,36,1556,61.2
여,18,1609,63.9
여,60,1620,60
여,28,1657,93.9
여,44,1582,63.3
여,21,1647,53.3
여,40,1567,63.6
여,56,1488,45.7
여,44,1585,59.5
